DATE,WEB_NAME,NETWORK,DEVICE_TYPE,OPERATING_SYSTEM,GENDER,AGE_GROUP,KRAJ,IMPRESSIONS,CLICKS,CONVERSIONS,CONVERSION_VALUE,MONEY
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Tablet,macOS,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Hlavní město Praha,18974,24,0,0.0,244.61
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Středočeský kraj,9973,15,0,0.0,128.57
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Jihočeský kraj,2074,1,1,428.18,26.74
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Plzeňský kraj,47232,102,8,3425.44,608.92
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Karlovarský kraj,41860,71,3,1284.54,539.66
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Ústecký kraj,2177,3,0,0.0,28.07
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Liberecký kraj,7686,16,2,856.36,99.09
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Královéhradecký kraj,29709,46,1,428.18,383.01
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Pardubický kraj,3104,4,0,0.0,40.02
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Kraj Vysočina,3440,5,0,0.0,44.35
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Jihomoravský kraj,17226,23,3,1284.54,222.08
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Olomoucký kraj,3795,13,0,0.0,48.93
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Zlínský kraj,6592,15,1,428.18,84.98
2026-08-14,Pozdní Zprávy,context,Desktop,Windows,Žena,25 - 39,Moravskoslezský kraj,22405,45,0,0.0,288.85
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Hlavní město Praha,244,0,0,0.0,3.01
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Středočeský kraj,117,0,0,0.0,1.45
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Jihočeský kraj,457,0,0,0.0,5.65
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Plzeňský kraj,691,2,1,2.39,8.54
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Karlovarský kraj,488,1,0,0.0,6.03
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Ústecký kraj,585,2,0,0.0,7.23
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Liberecký kraj,495,2,0,0.0,6.12
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Královéhradecký kraj,51,0,0,0.0,0.63
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Pardubický kraj,243,0,0,0.0,3.0
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Kraj Vysočina,126,1,0,0.0,1.56
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Jihomoravský kraj,328,1,0,0.0,4.05
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Olomoucký kraj,157,2,0,0.0,1.94
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Zlínský kraj,535,0,0,0.0,6.61
2026-08-14,Poštovna.cz,context,Tablet,iPadOS,Žena,60+,Moravskoslezský kraj,174,1,0,0.0,2.15
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Hlavní město Praha,253,0,0,0.0,1.81
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Středočeský kraj,759,0,0,0.0,5.42
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Jihočeský kraj,318,1,0,0.0,2.27
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Plzeňský kraj,1149,3,0,0.0,8.21
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Karlovarský kraj,26,1,0,0.0,0.19
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Ústecký kraj,1865,3,1,0.0,13.32
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Liberecký kraj,252,1,0,0.0,1.8
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Královéhradecký kraj,1053,2,0,0.0,7.52
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Pardubický kraj,223,0,0,0.0,1.59
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Kraj Vysočina,1617,2,0,0.0,11.55
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Jihomoravský kraj,1353,2,0,0.0,9.67
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Olomoucký kraj,281,0,0,0.0,2.01
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Zlínský kraj,24,0,0,0.0,0.17
2026-08-14,ProTety.cz,context,SmartPhone,iOS,Muž,Neznámý,Moravskoslezský kraj,207,1,0,0.0,1.48
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Hlavní město Praha,84,0,0,0.0,2.27
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Středočeský kraj,335,2,0,0.0,9.05
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Jihočeský kraj,210,1,0,0.0,5.68
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Plzeňský kraj,3,0,0,0.0,0.08
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Karlovarský kraj,16,0,0,0.0,0.43
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Ústecký kraj,181,0,0,0.0,4.89
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Liberecký kraj,168,0,0,0.0,4.54
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Královéhradecký kraj,38,0,0,0.0,1.03
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Pardubický kraj,48,0,0,0.0,1.3
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Kraj Vysočina,262,2,0,0.0,7.08
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Jihomoravský kraj,99,1,0,0.0,2.68
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Olomoucký kraj,61,0,0,0.0,1.65
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Zlínský kraj,11,1,0,0.0,0.3
2026-08-14,ProTety.cz,context,Desktop,ChromeOS,Žena,60+,Moravskoslezský kraj,190,2,0,0.0,5.14
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Hlavní město Praha,67069,279,9,1491.82,1120.02
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Středočeský kraj,32076,142,5,828.79,535.65
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Jihočeský kraj,60723,254,7,1160.3,1014.05
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Plzeňský kraj,13807,62,2,331.52,230.57
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Karlovarský kraj,1185,8,0,0.0,19.79
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Ústecký kraj,91714,440,9,1491.82,1531.58
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Liberecký kraj,5128,16,0,0.0,85.64
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Královéhradecký kraj,2025,12,1,165.76,33.82
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Pardubický kraj,6359,18,0,0.0,106.19
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Kraj Vysočina,33394,157,2,331.52,557.66
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Jihomoravský kraj,67943,305,6,994.55,1134.62
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Olomoucký kraj,46537,226,9,1491.82,777.15
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Zlínský kraj,14492,65,2,331.52,242.01
2026-08-15,Aktualitky.cz,context,SmartPhone,iOS,Žena,60+,Moravskoslezský kraj,19413,81,1,165.76,324.19
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Středočeský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Ústecký kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Liberecký kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Pardubický kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-08-15,Aktualitky.cz,context,,,Muž,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Hlavní město Praha,349,1,0,0.0,0.57
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Středočeský kraj,71,0,0,0.0,0.12
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Jihočeský kraj,279,0,0,0.0,0.46
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Plzeňský kraj,1783,0,0,0.0,2.91
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Karlovarský kraj,107,0,0,0.0,0.17
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Ústecký kraj,126,0,0,0.0,0.21
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Liberecký kraj,641,0,0,0.0,1.05
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Královéhradecký kraj,1146,0,0,0.0,1.87
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Pardubický kraj,392,0,0,0.0,0.64
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Kraj Vysočina,803,0,0,0.0,1.31
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Jihomoravský kraj,719,1,0,0.0,1.17
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Olomoucký kraj,1701,2,0,0.0,2.78
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Zlínský kraj,541,0,0,0.0,0.88
2026-08-15,Baráky.cz,context,SmartPhone,Android,Žena,18 - 24,Moravskoslezský kraj,9,0,0,0.0,0.01
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Hlavní město Praha,1483,3,0,0.0,22.79
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Středočeský kraj,107,1,0,0.0,1.64
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Jihočeský kraj,400,3,1,817.06,6.15
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Plzeňský kraj,2084,9,0,0.0,32.03
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Karlovarský kraj,1607,8,0,0.0,24.7
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Ústecký kraj,994,3,0,0.0,15.28
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Liberecký kraj,350,0,0,0.0,5.38
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Královéhradecký kraj,1333,4,0,0.0,20.49
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Pardubický kraj,112,0,0,0.0,1.72
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Kraj Vysočina,171,0,0,0.0,2.63
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Jihomoravský kraj,500,4,0,0.0,7.68
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Olomoucký kraj,617,1,0,0.0,9.48
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Zlínský kraj,188,1,0,0.0,2.89
2026-08-15,Blogeria.cz,context,SmartPhone,,Žena,60+,Moravskoslezský kraj,613,5,0,0.0,9.42
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Ústecký kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-08-15,Blogeria.cz,context,Tablet,,Muž,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-15,Drbárna.cz,context,SmallScreen,Android,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Hlavní město Praha,30245,148,7,443.59,482.07
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Středočeský kraj,28986,122,6,380.22,462.01
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Jihočeský kraj,11842,55,1,63.37,188.75
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Plzeňský kraj,28707,137,7,443.59,457.56
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Karlovarský kraj,58882,264,8,506.97,938.52
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Ústecký kraj,25898,104,3,190.11,412.79
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Liberecký kraj,57014,257,5,316.85,908.74
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Královéhradecký kraj,29127,124,1,63.37,464.25
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Pardubický kraj,85985,402,13,823.82,1370.51
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Kraj Vysočina,8959,39,0,0.0,142.8
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Jihomoravský kraj,3941,25,2,126.74,62.82
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Olomoucký kraj,104957,488,10,633.71,1672.91
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Zlínský kraj,24834,92,5,316.85,395.83
2026-08-15,Kliknito.cz,context,SmartPhone,iOS,Žena,60+,Moravskoslezský kraj,114423,489,9,570.34,1823.79
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Středočeský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Ústecký kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Liberecký kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Pardubický kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,Desktop,,Neznámý,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Hlavní město Praha,2,0,0,0.0,0.22
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Středočeský kraj,1,0,0,0.0,0.11
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Jihočeský kraj,4,0,0,0.0,0.45
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Plzeňský kraj,13,0,0,0.0,1.46
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Karlovarský kraj,6,0,0,0.0,0.67
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Ústecký kraj,9,1,0,0.0,1.01
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Liberecký kraj,20,0,0,0.0,2.25
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Královéhradecký kraj,22,0,0,0.0,2.47
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Pardubický kraj,19,0,0,0.0,2.13
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Kraj Vysočina,4,1,0,0.0,0.45
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Jihomoravský kraj,7,1,0,0.0,0.79
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Olomoucký kraj,12,1,0,0.0,1.35
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Zlínský kraj,3,0,0,0.0,0.34
2026-08-15,Kliknito.cz,context,SmallScreen,Android,Muž,Neznámý,Moravskoslezský kraj,4,0,0,0.0,0.45
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Hlavní město Praha,424,0,0,0.0,4.35
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Středočeský kraj,3847,9,0,0.0,39.49
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Jihočeský kraj,172,0,0,0.0,1.77
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Plzeňský kraj,199,0,0,0.0,2.04
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Karlovarský kraj,1125,3,0,0.0,11.55
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Ústecký kraj,133,1,0,0.0,1.37
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Liberecký kraj,774,2,0,0.0,7.94
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Královéhradecký kraj,1044,3,1,0.0,10.72
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Pardubický kraj,18,0,0,0.0,0.18
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Kraj Vysočina,1375,2,0,0.0,14.11
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Jihomoravský kraj,853,2,0,0.0,8.76
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Olomoucký kraj,653,0,0,0.0,6.7
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Zlínský kraj,595,1,0,0.0,6.11
2026-08-15,Kopačka.cz,context,Desktop,Windows,Žena,Neznámý,Moravskoslezský kraj,293,1,0,0.0,3.01
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Středočeský kraj,1,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Plzeňský kraj,3,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Karlovarský kraj,2,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Ústecký kraj,1,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Liberecký kraj,3,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Královéhradecký kraj,2,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Pardubický kraj,1,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Kraj Vysočina,6,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Jihomoravský kraj,4,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Olomoucký kraj,5,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Zlínský kraj,6,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,,,Muž,40 - 59,Moravskoslezský kraj,4,0,0,0.0,0.0
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Hlavní město Praha,1131,0,0,0.0,9.41
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Středočeský kraj,308,0,0,0.0,2.56
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Jihočeský kraj,8754,14,0,0.0,72.83
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Plzeňský kraj,619,0,0,0.0,5.15
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Karlovarský kraj,5940,6,1,2.18,49.42
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Ústecký kraj,2137,2,0,0.0,17.78
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Liberecký kraj,2907,2,0,0.0,24.18
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Královéhradecký kraj,782,1,0,0.0,6.51
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Pardubický kraj,5,0,0,0.0,0.04
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Kraj Vysočina,1868,1,0,0.0,15.54
2026-08-15,Kopačka.cz,context,Tablet,Android,Muž,40 - 59,Jihomoravský kraj,2890,3,1,2.18,24.04
